batch_id,speech_key,reference_role,source_review_status,audio_review_status,english_text,filipino_text,staged_audio_path,duration_seconds,sha256,review_notes
batch-002,lesson-2-word-demo-pig,instruction,approved,approved,"The word is pig. Listen: pig. Now you try.","Ang salita ay pig. Makinig: pig. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-pig.wav,4.800,1a7bc6788c9252c844d858d11746f6b7ac02c427a2187b1786ef233769d44faa,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-2-word-demo-pot,instruction,approved,approved,"The word is pot. Listen: pot. Now you try.","Ang salita ay pot. Makinig: pot. Ngayon, ikaw naman.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-2/support/demonstrations/lesson-2-word-demo-pot.wav,5.920,2151f3cc60d7aa34e91427d4d6ea081ccb388106cf492f8fad70ae4852112621,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-mission-1-item-2,instruction,approved,approved,"Now, read the second phrase.","Ngayon, basahin ang ikalawang parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/mission-1/lesson-3-mission-1-item-2.wav,3.520,91c3353ee4740d62b5c10e511bc08c51651987e419b8e89f99c122964acd8e78,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-mission-1-item-3,instruction,approved,approved,"Now, read the third phrase.","Ngayon, basahin ang ikatlong parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/mission-1/lesson-3-mission-1-item-3.wav,3.680,004b63a095b61cd112a40d34f365f1a878c080d814a6ace03da332fdccb64266,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-mission-1-item-4,instruction,approved,approved,"Now, read the fourth phrase.","Ngayon, basahin ang ikaapat parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/mission-1/lesson-3-mission-1-item-4.wav,2.560,3a3ad01b3604cc3d972b76e86631057d213e0da81f957d58a4823793e521c023,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-mission-1-item-5,instruction,approved,approved,"Now, read the fifth phrase.","Ngayon, basahin ang ikalimang parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/mission-1/lesson-3-mission-1-item-5.wav,3.200,f893b9b6392c292bad2ef08a4f6ed750b577144b641be39ed93308335cb58682,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-technical-retry,instruction,approved,approved,"I could not hear that clearly. Let us try the phrase once more.","Hindi ko iyon narinig nang malinaw. Subukan nating muli ang parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/technical/lesson-3-technical-retry.wav,4.640,838e6731fb52154f433fdf529f4116c227ec490616e237d0b5ac0f5cf7be6837,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-clue-mission-1,instruction,approved,approved,"Read one word at a time from left to right. Then say the whole phrase.","Basahin ang bawat salita mula kaliwa pakanan. Pagkatapos, sabihin ang buong parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/clues/lesson-3-clue-mission-1.wav,7.200,e767e94d7f82279e3872e94906e23e528c7b9f0ea8e7b0bde80564f08ee8858e,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-feedback-independent,result,approved,approved,"That is correct. You read the phrase by yourself.","Tama. Nabasa mo ang parirala nang mag-isa.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/feedback/lesson-3-feedback-independent.wav,3.680,c4ccd187d2a24f688dc74bdf43e1f4eaf8dc1913344c5fa825bd2bd445a65cca,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-feedback-supported,result,approved,approved,"That is correct. The clue helped you read the phrase.","Tama. Nakatulong ang clue para mabasa mo ang parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/feedback/lesson-3-feedback-supported.wav,4.960,02151dc79287d7c16269d7cae6c3b9f1e5b337f45f67454c386576be6c7f032a,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-feedback-demonstrated,result,approved,approved,"That is correct. You read the whole phrase with me.","Tama. Nabasa mo ang buong parirala kasabay ko.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/feedback/lesson-3-feedback-demonstrated.wav,3.840,51dc1b7c2b76917c46911c018b54caefb0078c4c1dccaeeeed5495700d32ba92,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-feedback-not-yet,result,approved,approved,"Not yet, and that is okay. We will practice this phrase again.","Hindi pa, at ayos lang iyon. Magsanay tayong muli sa pariralang ito.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/feedback/lesson-3-feedback-not-yet.wav,5.600,181eb8f34af0522fffdce226180298c308f81042b89523c6f77e972b2385a843,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-feedback-unscorable,result,approved,approved,"I still could not hear a clear answer. We can try this phrase again later.","Hindi pa rin ako nakarinig ng malinaw na sagot. Maaari nating balikan ang pariralang ito mamaya.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/feedback/lesson-3-feedback-unscorable.wav,5.440,b04853ae20bd0ee135e3d6bd758c0a75dc8dd3e58c7b007b492a5d2fa049c20a,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-feedback-incorrect-first,result,approved,approved,"That phrase was not quite right. Let us try again.","Hindi pa gaanong tama ang pariralang iyon. Subukan natin muli.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/feedback/lesson-3-feedback-incorrect-first.wav,3.840,e379b62ca2ba2f92f6de6a5326c823c943f7351232a214046b4ac214475d80aa,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-demo-big-bag,instruction,approved,approved,"Listen: big bag. Now say the whole phrase.","Makinig: big bag. Ngayon, sabihin ang buong parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/demonstrations/lesson-3-demo-big-bag.wav,5.280,5e8f34f621feec4c22597661c5bd959edf0056e9d0c61cf8e0794a0f3a606029,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-demo-big-dog,instruction,approved,approved,"Listen: big dog. Now say the whole phrase.","Makinig: big dog. Ngayon, sabihin ang buong parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/demonstrations/lesson-3-demo-big-dog.wav,5.120,f66791ddab591e44e01726d812fccdaec02167f96ed4dca71f58af25808dc01e,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-demo-fat-cat,instruction,approved,approved,"Listen: fat cat. Now say the whole phrase.","Makinig: fat cat. Ngayon, sabihin ang buong parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/demonstrations/lesson-3-demo-fat-cat.wav,6.080,8e02a22994d02d96012b695bf4a01674d6a105f73ea4738d740621fe4d6132fd,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-demo-fat-pig,instruction,approved,approved,"Listen: fat pig. Now say the whole phrase.","Makinig: fat pig. Ngayon, sabihin ang buong parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/demonstrations/lesson-3-demo-fat-pig.wav,5.120,4a28f3492276c5096fbc93ca96f509a31b39af64fb5117dc418e2a953cc807cd,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-demo-hot-pan,instruction,approved,approved,"Listen: hot pan. Now say the whole phrase.","Makinig: hot pan. Ngayon, sabihin ang buong parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/demonstrations/lesson-3-demo-hot-pan.wav,5.760,dac767d3a31ddf566496b0a6c1c94259112b5887723d11744b37e073d794fab6,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-demo-red-cap,instruction,approved,approved,"Listen: red cap. Now say the whole phrase.","Makinig: red cap. Ngayon, sabihin ang buong parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/demonstrations/lesson-3-demo-red-cap.wav,5.920,a87174f38dd454819cbb7753013775c169ee9dea7ff72c306a0f93c07ed55cc1,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-demo-red-cup,instruction,approved,approved,"Listen: red cup. Now say the whole phrase.","Makinig: red cup. Ngayon, sabihin ang buong parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/demonstrations/lesson-3-demo-red-cup.wav,5.440,2e4d95c0db49c216f3846d66038130a8ee784550f2168836d0e76e86c3c20490,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-demo-wet-dog,instruction,approved,approved,"Listen: wet dog. Now say the whole phrase.","Makinig: wet dog. Ngayon, sabihin ang buong parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/demonstrations/lesson-3-demo-wet-dog.wav,5.600,12e687ec358ddc6cc3086412a81553b815bb94230f21ac7d810c1fdf0a25dcae,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-demo-tan-bag,instruction,approved,approved,"Listen: tan bag. Now say the whole phrase.","Makinig: tan bag. Ngayon, sabihin ang buong parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/demonstrations/lesson-3-demo-tan-bag.wav,4.960,7c58f8b2c2dc09def113c7a7fac7a1e34fcd203644bac16e90c1bc29b1816751,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-demo-sad-man,instruction,approved,approved,"Listen: sad man. Now say the whole phrase.","Makinig: sad man. Ngayon, sabihin ang buong parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/demonstrations/lesson-3-demo-sad-man.wav,5.760,44c565ca15c0e593cdf7e445575949f8a4ffed51a47f5b230509ac4a0639b1b5,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-demo-fun-run,instruction,approved,approved,"Listen: fun run. Now say the whole phrase.","Makinig: fun run. Ngayon, sabihin ang buong parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/demonstrations/lesson-3-demo-fun-run.wav,5.920,35730d70da6985f86159f4367f049232f53ce43063dda3927ad0200ff58a1589,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-demo-cat-on-a-mat,instruction,approved,approved,"Listen: cat on a mat. Now say the whole phrase.","Makinig: cat on a mat. Ngayon, sabihin ang buong parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/demonstrations/lesson-3-demo-cat-on-a-mat.wav,5.280,de9ede926ee5534d980b1878dd4925edfe9d3ace12084989438a73ff4726fa83,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-demo-dog-on-a-log,instruction,approved,approved,"Listen: dog on a log. Now say the whole phrase.","Makinig: dog on a log. Ngayon, sabihin ang buong parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/demonstrations/lesson-3-demo-dog-on-a-log.wav,5.760,db248636c386133c2dc2455c6c3c75fa25d30aa4d179911cd7faf629badc090f,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-demo-fan-on-a-mat,instruction,approved,approved,"Listen: fan on a mat. Now say the whole phrase.","Makinig: fan on a mat. Ngayon, sabihin ang buong parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/demonstrations/lesson-3-demo-fan-on-a-mat.wav,5.920,871c39f3c6a5a90f8db7578daf2eedb66cf073687b7b232e805f064629d8ce58,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-demo-ham-in-a-pan,instruction,approved,approved,"Listen: ham in a pan. Now say the whole phrase.","Makinig: ham in a pan. Ngayon, sabihin ang buong parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/demonstrations/lesson-3-demo-ham-in-a-pan.wav,4.960,9e8b1867991d316fdfdbfcf07fa163720221d1004b0256f927547120487d26d9,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-demo-hat-on-a-peg,instruction,approved,approved,"Listen: hat on a peg. Now say the whole phrase.","Makinig: hat on a peg. Ngayon, sabihin ang buong parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/demonstrations/lesson-3-demo-hat-on-a-peg.wav,5.600,f4fba3ddcc9130b6cae0ea67d9ff9533e970216df11b4fd01e30f30ecfbe09b8,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-demo-hen-in-a-pen,instruction,approved,approved,"Listen: hen in a pen. Now say the whole phrase.","Makinig: hen in a pen. Ngayon, sabihin ang buong parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/demonstrations/lesson-3-demo-hen-in-a-pen.wav,6.080,ed6773e5ae0017228c1cdfa77fa799e2f9468628d9fc5a69930dd0ba899af6e6,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-demo-kid-in-bed,instruction,approved,approved,"Listen: kid in bed. Now say the whole phrase.","Makinig: kid in bed. Ngayon, sabihin ang buong parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/demonstrations/lesson-3-demo-kid-in-bed.wav,5.440,edd38c47d3fa5123b7846625d42fab1196140f7b9d33792e02a96a4abe8e06c8,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-demo-pig-in-mud,instruction,approved,approved,"Listen: pig in mud. Now say the whole phrase.","Makinig: pig in mud. Ngayon, sabihin ang buong parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/demonstrations/lesson-3-demo-pig-in-mud.wav,4.800,2bc896291e6bdd665265640e2b4f88ea7fecffc66b774d9fe1489c161f76cf75,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-3-demo-wet-rag,instruction,approved,approved,"Listen: wet rag. Now say the whole phrase.","Makinig: wet rag. Ngayon, sabihin ang buong parirala.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-3/support/demonstrations/lesson-3-demo-wet-rag.wav,4.320,8105ac5bf1b48fddec4ffb9dca620c3312d03e32ef2f89bd167d4f73b680830b,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-mission-1-item-2,instruction,approved,approved,"Now, read the second sentence.","Ngayon, basahin ang ikalawang pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/mission-1/lesson-4-mission-1-item-2.wav,3.680,15365c3777c82803b9e180a4b114bc4ffd754553c115403d2b8c1b30285e0bb9,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-mission-1-item-3,instruction,approved,approved,"Now, read the third sentence.","Ngayon, basahin ang ikatlong pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/mission-1/lesson-4-mission-1-item-3.wav,3.680,37cba16612927692c95de2cede0208ba346625ea9b653af218b667616162715e,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-mission-1-item-4,instruction,approved,approved,"Now, read the fourth sentence.","Ngayon, basahin ang ikaapat pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/mission-1/lesson-4-mission-1-item-4.wav,3.840,5321e12b2dbe04451a0c3b6978de2bba247fe6ee19b18bb36bed5ac9af3c4167,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-mission-1-item-5,instruction,approved,approved,"Now, read the fifth sentence.","Ngayon, basahin ang ikalimang pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/mission-1/lesson-4-mission-1-item-5.wav,3.040,6d55f9e2ae665813ed55bde1092af4b941495536eea2f52aa39b2c49b2257213,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-technical-retry,instruction,approved,approved,"I could not hear that clearly. Let us try the sentence once more.","Hindi ko iyon narinig nang malinaw. Subukan nating muli ang pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/technical/lesson-4-technical-retry.wav,5.600,f285e7198ceb8884e8eee38cfa22fe2ad3684cd4e705262a81103053280cf0b0,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-clue-mission-1,instruction,approved,approved,"Read one word at a time from left to right. Then say the whole sentence.","Basahin ang bawat salita mula kaliwa pakanan. Pagkatapos, sabihin ang buong pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/clues/lesson-4-clue-mission-1.wav,6.720,0f0df0674341ecc448c9d8664b8b8bc1fcaf8df09ad2c22fe952be20cc9e6f56,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-feedback-independent,result,approved,approved,"That is correct. You read the sentence by yourself.","Tama. Nabasa mo ang pangungusap nang mag-isa.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/feedback/lesson-4-feedback-independent.wav,4.160,88fe24718adaf8dd3618eab10480a06587c56b6464a3c95a41bd643cc8f8a129,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-feedback-supported,result,approved,approved,"That is correct. The clue helped you read the sentence.","Tama. Nakatulong ang clue para mabasa mo ang pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/feedback/lesson-4-feedback-supported.wav,4.320,875a79871b675255add20aba68c1e1fe695a32658eec0cf0f333b0976b1404e7,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-feedback-demonstrated,result,approved,approved,"That is correct. You read the whole sentence with me.","Tama. Nabasa mo ang buong pangungusap kasabay ko.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/feedback/lesson-4-feedback-demonstrated.wav,3.680,3983b85a837c0682d03e68521bbd9c81bf7e438b997f47e4a7e9334b885eea43,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-feedback-not-yet,result,approved,approved,"Not yet, and that is okay. We will practice this sentence again.","Hindi pa, at ayos lang iyon. Magsanay tayong muli sa pangungusap na ito.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/feedback/lesson-4-feedback-not-yet.wav,5.920,0c0af74e5663fa5f710755ec7663e1974e52902da904242cbafacdefa9f766e9,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-feedback-unscorable,result,approved,approved,"I still could not hear a clear answer. We can try this sentence again later.","Hindi pa rin ako nakarinig ng malinaw na sagot. Maaari nating balikan ang pangungusap na ito mamaya.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/feedback/lesson-4-feedback-unscorable.wav,7.040,ea9f5299f23eda3ab68ac38a90d7f10ed726f6381e6da6709fe936d53bfb81cb,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-feedback-incorrect-first,result,approved,approved,"That sentence was not quite right. Let us try again.","Hindi pa gaanong tama ang pangungusap na iyon. Subukan natin muli.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/feedback/lesson-4-feedback-incorrect-first.wav,4.640,570b9ca0615132fcc40e8ec4aaec818f7eaadcf38f6b8037ee08f0b9ebfc1f08,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-demo-big-bag-bed,instruction,approved,approved,"Listen: A big bag is on a bed. Now say the whole sentence.","Makinig: A big bag is on a bed. Ngayon, sabihin ang buong pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/demonstrations/lesson-4-demo-big-bag-bed.wav,5.280,4590d72835f360dc38c8f801e0cfe7cfa0a411203969cb6a4ce0dd6cb7039c07,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-demo-cat-mat,instruction,approved,approved,"Listen: A cat is on a mat. Now say the whole sentence.","Makinig: A cat is on a mat. Ngayon, sabihin ang buong pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/demonstrations/lesson-4-demo-cat-mat.wav,6.400,132b9a05ee40ba9097675fba859c5ba4763e3021d3e589381ef461958a628245,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-demo-dog-log,instruction,approved,approved,"Listen: A dog is on a log. Now say the whole sentence.","Makinig: A dog is on a log. Ngayon, sabihin ang buong pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/demonstrations/lesson-4-demo-dog-log.wav,4.480,1331e83f80b50bb214ce4db49423201c094f4a0597a747276304aaf5a895f51f,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-demo-hen-pen,instruction,approved,approved,"Listen: A hen is in a pen. Now say the whole sentence.","Makinig: A hen is in a pen. Ngayon, sabihin ang buong pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/demonstrations/lesson-4-demo-hen-pen.wav,6.720,f775f5f8b6d9e7de031dfa1cb7e2f01370381e7cb0e6f05c0dc2110f1f2b109c,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-demo-hot-pan-mat,instruction,approved,approved,"Listen: A hot pan is on a mat. Now say the whole sentence.","Makinig: A hot pan is on a mat. Ngayon, sabihin ang buong pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/demonstrations/lesson-4-demo-hot-pan-mat.wav,7.200,7b44e9bdc4fb458676c718c89d26f0d40aabf41e57256e4cf17562442666d9ef,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-demo-kid-hop,instruction,approved,approved,"Listen: A kid can hop. Now say the whole sentence.","Makinig: A kid can hop. Ngayon, sabihin ang buong pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/demonstrations/lesson-4-demo-kid-hop.wav,6.720,8dc41038a9a1546b3ede56d9c7ae15d991d378775e691a3873434487720ae59b,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-demo-man-dig,instruction,approved,approved,"Listen: A man can dig. Now say the whole sentence.","Makinig: A man can dig. Ngayon, sabihin ang buong pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/demonstrations/lesson-4-demo-man-dig.wav,5.760,f2e22dd107075bcf03f4dfdfb5637ff3bde0039e143c3cec8a741266361715a5,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-demo-pig-mud,instruction,approved,approved,"Listen: A pig is in mud. Now say the whole sentence.","Makinig: A pig is in mud. Ngayon, sabihin ang buong pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/demonstrations/lesson-4-demo-pig-mud.wav,6.080,8f6ed222e7ba938045a21646edaf946051037c8bf375a4a2705c3451e5507991,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-demo-red-cup-mat,instruction,approved,approved,"Listen: A red cup is on a mat. Now say the whole sentence.","Makinig: A red cup is on a mat. Ngayon, sabihin ang buong pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/demonstrations/lesson-4-demo-red-cup-mat.wav,6.080,725fe24a920f11a5b88dfa8d12755c0c401cea1c5a96db2894124b11e61b25ba,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-demo-wet-dog-mat,instruction,approved,approved,"Listen: A wet dog is on a mat. Now say the whole sentence.","Makinig: A wet dog is on a mat. Ngayon, sabihin ang buong pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/demonstrations/lesson-4-demo-wet-dog-mat.wav,6.880,a492886a3f48bf25eb3b8d2df0debd84439c70c332774a134045d14cfc85a893,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-demo-ana-bag,instruction,approved,approved,"Listen: Ana has a bag. Now say the whole sentence.","Makinig: Ana has a bag. Ngayon, sabihin ang buong pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/demonstrations/lesson-4-demo-ana-bag.wav,5.920,ee129e850f07c79b8a2b32290539d6f3a2f942cbf90952a3e92c98146f61a56f,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-demo-ben-cap,instruction,approved,approved,"Listen: Ben has a cap. Now say the whole sentence.","Makinig: Ben has a cap. Ngayon, sabihin ang buong pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/demonstrations/lesson-4-demo-ben-cap.wav,6.240,31b63c80ff86fbd8c5cff2895c5d9e2b0ff5322f505be35f3f00002bd57d74d4,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-demo-lena-hop,instruction,approved,approved,"Listen: Lena can hop. Now say the whole sentence.","Makinig: Lena can hop. Ngayon, sabihin ang buong pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/demonstrations/lesson-4-demo-lena-hop.wav,6.560,616aa30524f0448e7fa2c44822843977f22feaaae3b605ea49d517ed7586dc93,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-demo-lito-run,instruction,approved,approved,"Listen: Lito can run. Now say the whole sentence.","Makinig: Lito can run. Ngayon, sabihin ang buong pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/demonstrations/lesson-4-demo-lito-run.wav,5.600,b33e6e10a8979ed2483930bb7ba9352f1aef18600a80eec2c9366ab97eb8420b,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-demo-mia-cat,instruction,approved,approved,"Listen: Mia has a cat. Now say the whole sentence.","Makinig: Mia has a cat. Ngayon, sabihin ang buong pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/demonstrations/lesson-4-demo-mia-cat.wav,6.400,eb9eefbcf1e7456cad8977a2444a17f64088b1be26c11fba975fb2b4cfd229b9,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-demo-mina-fan,instruction,approved,approved,"Listen: Mina has a fan. Now say the whole sentence.","Makinig: Mina has a fan. Ngayon, sabihin ang buong pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/demonstrations/lesson-4-demo-mina-fan.wav,6.880,c6610e37307a9156236789974cb5ddf700966a6e7cdcbe96795b3e5e0abd1847,"Approved by the product owner after listening review on 2026-08-09."
batch-002,lesson-4-demo-nena-sit,instruction,approved,approved,"Listen: Nena can sit. Now say the whole sentence.","Makinig: Nena can sit. Ngayon, sabihin ang buong pangungusap.",apps/api/storage/app/private/tts/staging/fil-PH-v1/sh-fil/lessons/lesson-4/support/demonstrations/lesson-4-demo-nena-sit.wav,5.120,6689ceeb3d37c83745be2db3960c68118404dbd452877dbd5ca7a2ffda037284,"Approved by the product owner after listening review on 2026-08-09."
